id,hits,lengthTell,shortTell,lengthRatio,keywordTell,keywordWord,keywordAll,selfDefeat,recallOnly,stemWords,underTagged,tagCount,stemPreview
"az900-039","1","","","1.01","Y","conditional","conditional|access|identity|protection","","","41","","2","An identity team compares two Entra ID licence editions: FREE (basic user/group "
"az900-041","1","","","1.01","Y","apis","apis","","","34","","2","A dev team needs READY-TO-USE AI APIs across vision (image classification, OCR),"
"az900-005","1","","","1","Y","iaas","iaas","","","46","","2","Across the cloud-service-model spectrum (SaaS / PaaS / IaaS / FaaS), one model g"
"az900-015","1","","","1","Y","hybrid","hybrid","","","36","","2","A company runs mainframe + Active Directory on-prem AND modern apps in Azure, wi"
"az900-018","1","","","1","Y","separate","separate|factor","","","39","","2","A bank's CISO mandates that the SECOND factor of authentication must not be repl"
"az900-070","1","","","1","Y","iaas","iaas","","","40","","2","In the Azure shared-responsibility model for IaaS, AZURE handles physical hardwa"
"az900-075","1","","","0.97","Y","aws","aws|gcp","","","47","","2","A SecOps team wants ONE unified platform on the security side of Azure that prov"
"az900-007","1","","","0.96","Y","commitment","commitment","","","41","","2","A team commits to running a specific VM size in West Europe 24×7 for 3 years. Mi"
"az900-069","1","","","0.96","Y","3-year","3-year","","","47","","2","A finance team commits to a STEADY 3-year workload of a specific VM size in a sp"
"az900-058","1","","","0.92","Y","spring","spring","","","36","","2","A Java team runs 25 Spring Boot microservices. They want a managed PaaS that nat"
"az900-084","1","","","0.92","Y","managed","managed|grafana","","","34","","2","A DevOps team wants a fully managed Grafana service in Azure to visualize metric"
"az900-083","1","","","0.91","Y","openai","openai","","","34","","2","A team needs to deploy GPT-4 and other OpenAI models in Azure with enterprise fe"
"az900-090","1","","","0.86","Y","application","application","","","38","","2","A developer wants to instrument a microservices application using the vendor-neu"
"az900-021","1","","Y","0.79","","","","","","36","","2","A dev team wants ONE platform for: Boards (Agile work-tracking), Repos (Git), Pi"
"az900-033","1","","","0.79","Y","key","key","","","45","","2","A SaaS team needs a cloud-managed service to store database connection strings, "
"az900-057","1","","Y","0.79","","","","","","48","","2","A company has 200 on-prem VMs running unchanged Windows / Linux apps. They want "
"az900-089","1","","Y","0.79","","","","","","31","","2","A data governance team needs a unified catalog that discovers, classifies, and t"
"az900-031","1","","Y","0.78","","","","","","48","","2","An enterprise needs to deploy a STANDARDISED Azure environment for every new pro"
"az900-054","1","","Y","0.77","","","","","","42","","2","A device manufacturer wants a turnkey IoT-security platform: a HARDENED MCU chip"
"az900-010","1","","Y","0.76","","","","","","37","","2","A team needs to run Python event-driven code triggered by Blob uploads, HTTP req"
"az900-043","1","","Y","0.75","","","","","","39","","2","An IoT solution must connect millions of devices, with: (a) device-to-cloud tele"
"az900-047","1","","Y","0.74","","","","","","44","","2","A managed-service provider (MSP) runs operations for 50 customer organisations, "
"az900-025","1","","Y","0.71","","","","","","36","","2","An app needs a globally distributed NoSQL database with: (a) sub-10 ms reads/wri"
"az900-016","1","","Y","0.68","","","","","","34","","2","An admin opens an Azure portal blade that lists personalised recommendations gro"
"az900-048","1","","Y","0.68","","","","","","44","","2","An enterprise has servers in on-prem datacentres, in AWS, and in GCP. They want "
"az900-038","1","","Y","0.67","","","","","","33","","2","An ops team needs PERSONALISED alerts when an Azure service incident or planned "
"az900-017","1","","Y","0.65","","","","","","48","","2","An ops team needs a SINGLE platform to ingest (a) Azure resource METRICS, (b) Az"
"az900-087","1","","Y","0.64","","","","","","43","","2","A company runs Windows and Linux servers on-premises plus Kubernetes clusters in"
"az900-077","1","","Y","0.62","","","","","","50","","2","An admin manages 1000 on-prem servers + 200 AWS EC2 + 50 GCP VMs as if they were"
"az900-014","1","","Y","0.51","","","","","","45","","2","A central security team wants to enforce rules across hundreds of Azure subscrip"
"az900-051","1","","Y","0.46","","","","","","35","","2","A global news site serves static assets (images, JS, CSS) to readers worldwide. "
"az900-006","0","","","1.42","","","","","","42","","2","An organisation's M365 users sign in with email + password to access SharePoint,"
"az900-013","0","","","1.28","","","","","","43","","2","A solutions architect is sizing a planned deployment (10 VMs + 5 TB storage + 1 "
"az900-042","0","","","1.24","","","","","","28","","2","A data-science team wants to TRAIN, deploy, and manage CUSTOM ML models on Azure"
"az900-001","0","","","1.14","","","","","","22","","3","In the Azure Shared Responsibility Model, which task is ALWAYS the customer's re"
"az900-056","0","","","1.14","","","","","","38","","2","Dev teams need self-service Azure VMs for prototyping, with policy caps on size "
"az900-060","0","","","1.1","","","","","","36","","2","An app dev team wants 'high-level' purpose-built AI APIs: extract structured dat"
"az900-003","0","","","1.09","","","","","","29","","2","A workload requires the LOWEST possible latency between two VMs and tolerance fo"
"az900-019","0","","","1.08","","","","","","41","","2","An admin groups related Azure resources (a web app + its SQL DB + key vault + st"
"az900-002","0","","","1.07","","","","","","49","","2","An app needs to store any size of arbitrary file (images, videos, parquet, JSON)"
"az900-028","0","","","1.06","","","","","","44","","2","A regulated enterprise refuses to send any production traffic over the public in"
"az900-027","0","","","1.05","","","","","","31","","2","Branch offices and remote workers need to reach Azure VNets securely over the in"
"az900-064","0","","","1.05","","","","","","28","","3","An Azure Policy assignment with effect=Deny blocks resource creation that violat"
"az900-066","0","","","1.04","","","","","","32","","2","A platform team wants to give developers self-service Azure VMs for testing with"
"az900-088","0","","","1.04","","","","","","30","","2","A healthcare customer must process encrypted data in memory so that not even the"
"az900-009","0","","","1.03","","","","","","40","","2","A finance team articulates the BIGGEST single benefit of public cloud over runni"
"az900-035","0","","","1.01","","","","","","47","","2","Each Azure resource belongs to exactly one container that defines: (a) the billi"
"az900-040","0","","","1.01","","","","","","32","","2","An architect wants Microsoft's prescriptive guidance for designing cloud workloa"
"az900-052","0","","","1","","","","","","37","","2","An enterprise integration pattern needs: (a) durable message queues with FIFO + "
"az900-078","0","","","1","","","","","","29","","2","An admin needs a catalogue of certified software (VMs, containers, SaaS) and con"
"az900-081","0","","","0.92","","","","","","37","","2","Your organization was using 'Azure Active Directory' for identity and access man"
"az900-029","0","","","0.9","","","","","","40","","2","An auditor asks Microsoft for documentation about (a) how customer data is handl"
"az900-037","0","","","0.89","","","","","","40","","2","A FinOps team wants to attribute Azure spend to teams + environments + cost-cent"
"az900-023","0","","","0.86","","","","","","37","","2","A web tier behind an Azure Load Balancer experiences predictable daytime peaks. "
"az900-036","0","","","0.86","","","","","","38","","2","A SOC team adopts a Microsoft cloud-native SIEM + SOAR with: (a) ingest connecto"
"az900-082","0","","","0.86","","","","","","35","","2","A cloud administrator wants an AI-powered assistant integrated directly into the"
"az900-073","0","","","0.73","","","","","","29","","2","An ops team must patch Azure VMs + Azure-Arc-enabled on-prem servers on a unifie"
"az900-multi-1","0","","","0","","","","","","26","","3","A team is designing for HA inside a single Azure region using Availability Zones"
