id,hits,lengthTell,lengthRatio,keywordTell,keywordWord,keywordAll,recallOnly,stemWords,underTagged,tagCount,stemPreview
"scs-052","1","","0.98","Y","sse-kms","sse-kms","","38","","5","A company needs to enforce that all S3 buckets created in their accounts use SSE"
"scs-044","1","","0.97","Y","launched","launched","","36","","5","A company wants to enforce that all new EC2 instances launched in AWS accounts m"
"scs-047","1","","0.95","Y","approved","approved","","43","","5","A company requires that all API calls to AWS are made only through approved netw"
"scs-030","0","","1.15","","","","","49","","5","An application uses AWS STS to vend temporary credentials. The credentials have "
"scs-012","0","","1.14","","","","","44","","5","An application's Lambda function needs to call an external SaaS API that require"
"scs-053","0","","1.13","","","","","32","","5","A company's application uses API Gateway integrated with Lambda. The security te"
"scs-057","0","","1.13","","","","","47","","5","A company's KMS key policy currently allows only specific IAM users to use the k"
"scs-058","0","","1.11","","","","","29","","5","A company wants to prevent developers from disabling GuardDuty, Security Hub, or"
"scs-056","0","","1.1","","","","","30","","5","An organization receives a subpoena requiring them to preserve all AWS account a"
"scs-054","0","","1.08","","","","","43","","5","A company is implementing a data lake on S3. The data governance team requires t"
"scs-013","0","","1.06","","","","","39","","5","A security engineer is evaluating IAM policy logic. A user has an identity-based"
"scs-020","0","","1.06","","","","","36","","5","A KMS customer-managed key (CMK) is used to encrypt S3 data. A security engineer"
"scs-036","0","","1.06","","","","","22","","5","A company uses CloudHSM for storing cryptographic keys. What is the PRIMARY diff"
"scs-028","0","","1.05","","","","","36","","5","A security engineer needs to configure a Network ACL to allow inbound HTTP (port"
"scs-031","0","","1.04","","","","","43","","5","A company uses AWS Organizations with 20 accounts. Each account must have CloudT"
"scs-043","0","","1.04","","","","","55","","5","A security engineer discovers that an S3 bucket contains sensitive data and is c"
"scs-059","0","","1.04","","","","","41","","5","A security architect is designing a secrets management strategy for a containeri"
"scs-005","0","","1.03","","","","","41","","5","A company wants to continuously monitor for publicly exposed S3 buckets, open se"
"scs-060","0","","1.02","","","","","49","","5","A security engineer needs to prove to a PCI DSS auditor that multi-factor authen"
"scs-038","0","","0.97","","","","","35","","5","A security engineer is designing attribute-based access control (ABAC) in AWS. T"
"scs-multi-1","0","","0","","","","","27","","3","A bucket policy denies all requests where aws:SecureTransport is false. Which TW"
