id,hits,lengthTell,shortTell,lengthRatio,keywordTell,keywordWord,keywordAll,selfDefeat,recallOnly,stemWords,underTagged,tagCount,stemPreview
"az305-022","1","","Y","0.64","","","","","","37","","5","A company wants to run batch machine learning training jobs that require thousan"
"az305-050","1","","Y","0.64","","","","","","40","","5","An architect needs to design a solution where an Azure Function needs to call mu"
"az305-033","1","","Y","0.58","","","","","","44","","5","An e-commerce application experiences Black Friday spikes of 100x normal traffic"
"az305-054","1","","Y","0.58","","","","","","39","","5","A company needs a storage solution for SMB file shares that Windows VMs access l"
"az305-005","1","","Y","0.57","","","","","","36","","5","An architect is designing a resource management strategy for a large organizatio"
"az305-010","1","","Y","0.56","","","","","","34","","5","An architect needs to design a solution to prevent accidental deletion of a crit"
"az305-046","1","","Y","0.33","","","","","","47","","5","A company uses Azure DevOps pipelines to deploy infrastructure and applications."
"az305-001","0","","","1.14","","","","","","40","","5","A large enterprise needs to enforce that all Azure resources must be deployed on"
"az305-002","0","","","1.14","","","","","","49","","5","A solutions architect must design an identity solution for a company with 10,000"
"az305-018","0","","","1.12","","","","","","45","","5","A company is designing its Azure storage strategy. Large files (video content, 5"
"az305-007","0","","","1.11","","","","","","40","","5","An architect needs to design a solution where no single person can approve their"
"az305-059","0","","","1.1","","","","","","38","","5","A company is planning to move workloads to Azure but must maintain compliance wi"
"az305-029","0","","","1.09","","","","","","42","","5","An architect is designing a network security strategy for an Azure environment. "
"az305-006","0","","","1.08","","","","","","33","","5","A company needs to provide developers with self-service access to pre-approved A"
"az305-045","0","","","1.07","","","","","","49","","5","An architect is designing a solution that will run thousands of short-lived (5-1"
"az305-028","0","","","1.06","","","","","","43","","5","A company has deployed an Azure Application Gateway with WAF for their web appli"
"az305-012","0","","","1.05","","","","","","31","","5","A company has a requirement to store Azure Activity Logs and Azure AD Sign-In Lo"
"az305-048","0","","","1.03","","","","","","43","","5","A company needs to deploy an application across multiple Azure regions for globa"
"az305-052","0","","","1.02","","","","","","37","","5","A company needs to deploy a highly available web application in Azure with conne"
"az305-053","0","","","1.02","","","","","","42","","5","An architect needs to design an Azure solution for running a legacy application "
"az305-060","0","","","1.02","","","","","","47","","5","An architect must design a solution for an application that requires 500 GB of N"
"az305-040","0","","","1.01","","","","","","52","","5","A startup is designing its first Azure application — a web app with a REST API b"
"az305-032","0","","","1","","","","","","42","","5","A company needs to move 500 TB of data from on-premises NAS to Azure Blob Storag"
"az305-037","0","","","1","","","","","","41","","5","A company processes 10 million Azure AD sign-in logs per day and needs to retain"
"az305-038","0","","","1","","","","","","37","","5","An organization must implement multi-region active-active deployment for a web a"
"az305-058","0","","","1","","","","","","46","","5","A company is designing a solution for sharing large datasets between Azure Data "
"az305-047","0","","","0.99","","","","","","44","","5","An architect is designing a solution to process files uploaded to Azure Blob Sto"
"az305-056","0","","","0.98","","","","","","40","","5","An architect is designing a network solution that requires Azure VMs in one VNet"
"az305-042","0","","","0.97","","","","","","41","","5","A company needs to enforce a standard set of Azure resource configurations (reso"
"az305-015","0","","","0.95","","","","","","40","","5","An architect must ensure that Azure Virtual Machine Scale Sets (VMSS) hosting a "
"az305-034","0","","","0.95","","","","","","42","","5","A solutions architect needs to design an API layer for a microservices applicati"
"az305-036","0","","","0.95","","","","","","34","","5","A developer team wants to deploy a web application using containers to Azure wit"
"az305-016","0","","","0.89","","","","","","37","","5","A company needs to replicate an Azure SQL Database to a secondary region for dis"
"az305-023","0","","","0.88","","","","","","42","","5","An architect needs to host a containerized microservices application with 20 ser"
"az305-011","0","","","0.87","","","","","","42","","5","A solutions architect is designing a monitoring strategy. The application team n"
"az305-019","0","","","0.87","","","","","","34","","5","A company requires a relational database solution that supports elastic scaling "
"az305-025","0","","","0.87","","","","","","42","","5","An architect must design a network topology for Azure where all traffic between "
"az305-017","0","","","0.86","","","","","","44","","5","An architect needs to design a backup strategy for 200 Azure VMs across 5 subscr"
"az305-multi-1","0","","","0","","","","","","43","","3","You must design storage for a workload writing 5 GB log files every minute. The "
