id,hits,lengthTell,shortTell,lengthRatio,keywordTell,keywordWord,keywordAll,selfDefeat,recallOnly,stemWords,underTagged,tagCount,stemPreview
"nse4-032","0","","","1.04","","","","","","33","","4","An administrator receives an alert that a FortiGate's disk is almost full due to"
"nse4-053","0","","","1.04","","","","","","32","","4","An administrator needs to verify that a specific user (jsmith@company.com) was a"
"nse4-059","0","","","1.04","","","","","","41","","4","A FortiGate receives traffic from users on VLAN 10 (192.168.10.0/24) and VLAN 20"
"nse4-011","0","","","1.03","","","","","","34","","4","A FortiGate SSL inspection profile is configured for 'deep inspection' but users"
"nse4-012","0","","","1.03","","","","","","36","","4","An administrator needs to authenticate users on the internal network using their"
"nse4-057","0","","","1.03","","","","","","37","","4","An administrator needs to allow a specific external IP address (198.51.100.25) t"
"nse4-002","0","","","1.02","","","","","","30","","4","A security analyst notices that a FortiGate security policy is matching traffic "
"nse4-037","0","","","1.02","","","","","","34","","4","A FortiGate administrator wants to configure web filtering to allow access to th"
"nse4-058","0","","","1.02","","","","","","33","","4","A FortiGate is forwarding logs to a FortiAnalyzer. The organization requires tha"
"nse4-005","0","","","1.01","","","","","","39","","4","A FortiGate has two WAN interfaces: WAN1 (100 Mbps, primary ISP) and WAN2 (50 Mb"
"nse4-025","0","","","1.01","","","","","","41","","4","A FortiGate security policy uses proxy-based inspection with a web filter profil"
"nse4-028","0","","","1.01","","","","","","26","","5","An administrator configures a site-to-site IPsec VPN tunnel between two FortiGat"
"nse4-052","0","","","1","","","","","","29","","4","An administrator must configure FortiGate to protect a web application from OWAS"
"nse4-035","0","","","0.99","","","","","","29","","4","A security administrator wants FortiGate to generate an alert and block traffic "
"nse4-026","0","","","0.98","","","","","","29","","4","A FortiGate administrator needs to verify whether a specific IP address matches "
"nse4-021","0","","","0.97","","","","","","28","","4","An administrator wants FortiGate to inspect encrypted HTTPS traffic for malware."
"nse4-027","0","","","0.97","","","","","","33","","4","FortiGate is running in profile-based inspection mode. An administrator wants to"
"nse4-034","0","","","0.97","","","","","","39","","4","An administrator has configured SSL VPN with FortiToken two-factor authenticatio"
"nse4-006","0","","","0.96","","","","","","33","","4","An administrator needs to allow external users on the internet to access an inte"
"nse4-010","0","","","0.96","","","","","","29","","4","A company deploys FortiGate in active-active HA mode. The administrator notices "
"nse4-017","0","","","0.96","","","","","","28","","4","A FortiGate administrator needs to enable remote management access via HTTPS onl"
"nse4-018","0","","","0.96","","","","","","35","","4","A user reports they cannot access a specific website. The FortiGate web filter l"
"nse4-046","0","","","0.96","","","","","","29","","4","An organization uses FortiGate in active-passive HA. The HA heartbeat interfaces"
"nse4-050","0","","","0.96","","","","","","27","","4","A FortiGate administrator wants to use FortiGate as a DNS server for the interna"
"nse4-060","0","","","0.96","","","","","","27","","4","An administrator configures email alerts on FortiGate for critical security even"
"nse4-024","0","","","0.95","","","","","","31","","4","A FortiGate is configured to use RADIUS for admin authentication. An administrat"
"nse4-048","0","","","0.94","","","","","","27","","4","A FortiGate is sending logs but FortiAnalyzer shows no received entries. The For"
"nse4-014","0","","","0.93","","","","","","28","","4","A FortiGate is configured with multiple security policies. Traffic from the LAN "
"nse4-020","0","","","0.93","","","","","","42","","4","Remote workers need to access internal company resources using FortiGate SSL VPN"
"nse4-multi-1","0","","","0","","","","","","27","","3","A FortiGate processes a session through several internal stages. The session tab"
