id,hits,lengthTell,shortTell,lengthRatio,keywordTell,keywordWord,keywordAll,selfDefeat,recallOnly,stemWords,underTagged,tagCount,stemPreview
"sc900-039","1","","","0.94","Y","posture","posture","","","35","","3","Microsoft Defender for Cloud markets two complementary categories. One focuses o"
"sc900-018","1","","Y","0.79","","","","","","37","","4","An organisation runs both Microsoft Entra ID and on-premises Windows Server Acti"
"sc900-025","1","","Y","0.79","","","","","","20","","5","Which Microsoft service is a cloud-native Security Information and Event Managem"
"sc900-020","1","","Y","0.77","","","","","","29","","4","A user is assigned the 'Security Reader' role, which lets them view security dat"
"sc900-026","1","","Y","0.75","","","","","","30","","5","A SOC team configures Microsoft Sentinel so that when a high-severity alert fire"
"sc900-047","1","","Y","0.73","","","","","","23","","4","Which Microsoft Purview feature provides an immutable log of user and administra"
"sc900-012","1","","Y","0.72","","","","","","25","","4","A company wants employees to sign in once with corporate credentials and then ac"
"sc900-055","1","","Y","0.71","","","","","","20","","5","Which Microsoft product handles subject-rights requests (access, correction, del"
"sc900-058","1","","Y","0.7","","","","","","30","","4","A Sentinel analyst runs custom KQL queries over 30 days of logs looking for susp"
"sc900-040","1","","Y","0.67","","","","","","34","","3","A data-governance lead needs one product that catalogues data across SQL, blob s"
"sc900-021","1","","Y","0.66","","","","","","19","","5","Windows Hello for Business and FIDO2 security keys are both examples of which au"
"sc900-054","1","","Y","0.63","","","","","","22","","4","A Microsoft Entra tenant has both 'Free' and 'P1' licensed users. Which feature "
"sc900-035","1","","Y","0.61","","","","","","26","","4","A company needs a managed service to store API keys, database connection strings"
"sc900-003","1","","Y","0.57","","","","","","31","","4","An employee receives an email that appears to be from IT support asking them to "
"sc900-059","1","","Y","0.54","","","","","","25","","5","Which Microsoft service provides mobile device management (MDM) and mobile appli"
"sc900-046","0","","","1.19","","","","","","36","","4","A firm wants to detect employees who might be exfiltrating intellectual property"
"sc900-029","0","","","1.14","","","","","","28","","4","The security team wants visibility into which SaaS applications employees use, a"
"sc900-005","0","","","1.13","","","","","","24","","4","Under the Microsoft cloud shared responsibility model, when a company uses SaaS "
"sc900-041","0","","","1.13","","","","","","26","","4","A compliance team wants to assess the organisation's posture against GDPR, ISO 2"
"sc900-037","0","","","1.11","","","","","","29","","4","A team wants management ports (RDP/SSH) on Azure VMs to stay closed by default, "
"sc900-002","0","","","1.1","","","","","","26","","4","A security team designs the network so that a compromised web server cannot dire"
"sc900-056","0","","","1.1","","","","","","27","","4","Microsoft Defender for Cloud shows a recommendation: 'Enable MFA for accounts wi"
"sc900-030","0","","","1.04","","","","","","18","","4","Which Microsoft Defender solution monitors on-premises Active Directory signals "
"sc900-011","0","","","1.03","","","","","","29","","4","An organisation wants every user to verify their identity with a second factor ("
"sc900-024","0","","","1.03","","","","","","19","","4","A security team sees a Secure Score of 42% in Microsoft Defender for Cloud. What"
"sc900-016","0","","","1.02","","","","","","29","","4","Which Microsoft Entra feature uses machine learning to detect risky sign-ins — a"
"sc900-034","0","","","1.02","","","","","","40","","3","A cloud team compares two Azure controls. One is a stateful, regional, managed f"
"sc900-014","0","","","0.98","","","","","","27","","5","A developer's Azure web app needs to read secrets from Key Vault without storing"
"sc900-028","0","","","0.98","","","","","","21","","5","An organisation using Microsoft 365 wants Safe Links, Safe Attachments, and anti"
"sc900-032","0","","","0.98","","","","","","29","","5","An organisation wants to protect its Azure App Service web apps from SQL injecti"
"sc900-048","0","","","0.98","","","","","","29","","4","An organisation must ensure that employees in the legal department cannot commun"
"sc900-027","0","","","0.97","","","","","","18","","4","Which Microsoft Defender solution provides endpoint detection and response (EDR)"
"sc900-006","0","","","0.89","","","","","","23","","4","Which Zero Trust guiding principle treats every access request as if it originat"
"sc900-045","0","","","0.88","","","","","","26","","4","A regulated firm must retain all emails for 7 years for audit and then delete th"
"sc900-013","0","","","0.86","","","","","","34","","4","An administrator wants to block sign-ins from countries where the company has no"
"sc900-015","0","","","0.86","","","","","","30","","4","A company invites partner-organisation users to access its SharePoint intranet, "
"sc900-009","0","","","0.85","","","","","","36","","3","A firm needs a single cloud identity service to authenticate employees and partn"
"sc900-031","0","","","0.85","","","","","","30","","4","The Microsoft Defender portal (security.microsoft.com) unifies alerts and incide"
"sc900-043","0","","","0.8","","","","","","34","","4","A data-protection officer wants documents that contain credit-card numbers to be"
