id,hits,lengthTell,shortTell,lengthRatio,keywordTell,keywordWord,keywordAll,selfDefeat,recallOnly,stemWords,underTagged,tagCount,stemPreview
"ms900-059","1","","","1.05","Y","single","single","","","31","","2","Microsoft 365 customers worried about regulatory compliance can review independe"
"ms900-051","1","","","1.03","Y","retention","retention|delete","","","23","","3","Which Microsoft 365 feature lets administrators automatically delete user mailbo"
"ms900-009","1","","","1.02","Y","chat","chat|meetings|tabs","","","28","","2","A project team wants a single workspace that combines persistent chat, file shar"
"ms900-033","1","","","1.02","Y","approval","approval","","","25","","2","An organization wants to ensure that even Microsoft engineers cannot access the "
"ms900-013","1","","","1","Y","low-code","low-code","","","28","","2","A marketing team wants to build a simple low-code app to track event registratio"
"ms900-035","1","","","0.99","Y","maps","maps|controls|regulations","","","32","","3","A compliance officer needs a dashboard that maps the tenant's controls to regula"
"ms900-045","1","","","0.98","Y","financially","financially|backed|uptime","","","27","","2","Microsoft publishes uptime commitments for Microsoft 365 services. What is the f"
"ms900-052","1","","","0.98","Y","exposes","exposes|networks|storage","","","31","","2","An organization is migrating a CRM workload to a public cloud provider that expo"
"ms900-017","1","","","0.97","Y","live","live","","","38","","2","A team wants to co-author a portable component containing a task list and table "
"ms900-026","1","","","0.97","Y","explicitly","explicitly","","","31","","2","A security architect is told to assume that any user, device, or network could b"
"ms900-001","1","","","0.96","Y","capacity","capacity","","","29","","2","A startup wants to avoid large upfront hardware purchases and instead pay only f"
"ms900-005","1","","","0.95","Y","automatically","automatically|add|capacity","","","30","","2","A retailer experiences holiday traffic that is 10x higher than normal. They want"
"ms900-028","1","","","0.95","Y","safe","safe|attachments|links","","","28","","2","A company wants to scan inbound email attachments and links for phishing and mal"
"ms900-019","1","","","0.88","Y","enforces","enforces","","","27","","2","An IT manager wants only managed corporate phones that are enrolled and complian"
"ms900-012","1","","","0.87","Y","windows","windows","","","32","","3","A user needs a personal, persistent Windows 11 desktop in the cloud they can acc"
"ms900-034","1","","Y","0.85","","","","","","25","","2","An admin wants a numeric measurement of the Microsoft 365 tenant's security post"
"ms900-047","1","","Y","0.83","","","","","","32","","2","An enterprise customer with thousands of seats wants a dedicated Customer Succes"
"ms900-011","1","","Y","0.79","","","","","","31","","2","An IT admin must enroll new corporate Windows laptops so they auto-configure wit"
"ms900-002","1","","Y","0.74","","","","","","31","","2","An organization wants its email, file storage, and collaboration tools to be ful"
"ms900-060","0","","","1.24","","","","","","28","","3","An organization wants to give employees Copilot for Microsoft 365 to help draft "
"ms900-046","0","","","1.14","","","","","","27","","2","An admin wants real-time information about ongoing service incidents affecting t"
"ms900-040","0","","","1.09","","","","","","38","","2","A retailer wants licenses for warehouse and store staff who only need email, web"
"ms900-049","0","","","1.09","","","","","","26","","2","An organization wants HR managers to be alerted when employees download abnormal"
"ms900-039","0","","","1.07","","","","","","30","","2","Which Microsoft 365 Enterprise plan is required to obtain Microsoft Defender for"
"ms900-020","0","","","1.06","","","","","","38","","2","A sales rep using a personal phone needs to read corporate email but the company"
"ms900-038","0","","","1.05","","","","","","30","","2","An organization with 200 employees needs Microsoft 365 desktop apps, Exchange On"
"ms900-036","0","","","1.04","","","","","","26","","2","An auditor asks for Microsoft's latest SOC 2 Type II report and ISO 27001 certif"
"ms900-041","0","","","1.04","","","","","","21","","3","A customer is comparing Microsoft 365 E3 and Microsoft 365 E5. Which statement a"
"ms900-024","0","","","1.03","","","","","","24","","2","A Microsoft 365 admin wants to enforce passwordless sign-in using a mobile authe"
"ms900-025","0","","","1.02","","","","","","32","","3","An organization wants users to be challenged with multifactor authentication onl"
"ms900-042","0","","","1.01","","","","","","35","","2","A customer wants to lower their per-month cost on Microsoft 365 E3 and is willin"
"ms900-018","0","","","0.99","","","","","","25","","2","A small clinic wants customers to self-book appointments with specific staff mem"
"ms900-031","0","","","0.98","","","","","","28","","2","A company must prevent users from emailing files containing credit card numbers "
"ms900-057","0","","","0.97","","","","","","32","","3","Microsoft 365 differentiates from competing productivity suites mainly through t"
"ms900-022","0","","","0.96","","","","","","24","","2","An organization wants employees to ask company-wide questions and get answers fr"
"ms900-056","0","","","0.96","","","","","","22","","3","An organization needs to obtain phone numbers and PSTN dial-in / dial-out capabi"
"ms900-004","0","","","0.89","","","","","","23","","3","Microsoft 365 is delivered as SaaS. In the shared responsibility model, which ta"
"ms900-014","0","","","0.89","","","","","","30","","2","An executive asks for an AI assistant that drafts emails in Outlook, summarizes "
"ms900-016","0","","","0.89","","","","","","30","","2","An organization wants to track how employees adopt Microsoft 365 services (Teams"
