id,hits,lengthTell,lengthRatio,keywordTell,keywordWord,keywordAll,recallOnly,stemWords,underTagged,tagCount,stemPreview
"pde-013","0","","0.44","","","","","40","","2","A social platform ingests 5 million user activity events per second via Pub/Sub."
"pde-027","0","","0.44","","","","","42","","2","A Dataflow pipeline reads from a Pub/Sub subscription and joins each event with "
"pde-029","0","","0.43","","","","","40","","2","A company needs to enforce a schema contract on all messages published to a Pub/"
"pde-032","0","","0.43","","","","","61","","2","A company's Dataproc cluster runs a Spark job that reads Parquet files from Clou"
"pde-011","0","","0.42","","","","","36","","2","A media company stores user engagement events in Bigtable with row keys formatte"
"pde-051","0","","0.41","","","","","47","","2","A machine learning team stores 1,000 feature vectors per user in Bigtable for re"
"pde-001","0","","0.38","","","","","39","","2","A retail company tracks billions of product view events per day. Analysts need t"
"pde-004","0","","0.38","","","","","41","","2","A financial services company stores customer transaction records in Cloud Spanne"
"pde-044","0","","0.37","","","","","53","","2","A retail company wants to train a product recommendation model. Training data co"
"pde-060","0","","0.34","","","","","38","","3","A company wants to enable data analysts to query Bigtable data using SQL from Bi"
"pde-053","0","","0.3","","","","","38","","2","A company uses Pub/Sub to deliver payment events to multiple consumers. One cons"
"pde-016","0","","0.27","","","","","48","","2","A data team uses Cloud Composer (managed Apache Airflow) to orchestrate nightly "
"pde-036","0","","0.2","","","","","54","","2","A data governance team needs to implement field-level de-identification on a Big"
