id,hits,lengthTell,shortTell,lengthRatio,keywordTell,keywordWord,keywordAll,selfDefeat,recallOnly,stemWords,underTagged,tagCount,stemPreview
"gcp-ace-005","1","","","1.04","Y","firewall","firewall|rule|tcp|vms","","","30","","4","You need to allow internet traffic on TCP port 443 to a fleet of VMs in your VPC"
"gcp-ace-022","1","","","1.02","Y","files","files","","","31","","4","Your application runs on a Compute Engine VM and writes its logs to local files "
"gcp-ace-034","1","","","0.96","Y","acls","acls","","","26","","3","A team enables Uniform bucket-level access on a Cloud Storage bucket. Afterwards"
"gcp-ace-018","1","","","0.95","Y","namespace","namespace","","","27","","3","A GKE operator needs to create a new Kubernetes namespace called `production` in"
"gcp-ace-051","1","","Y","0.78","","","","","","24","","4","Which gcloud command connects you to a Compute Engine VM and handles SSH key man"
"gcp-ace-056","1","","Y","0.71","","","","","","19","","3","Which GCP service caches HTTP(S) content at Google's global edge locations for b"
"gcp-ace-054","1","","Y","0.36","","","","","","41","","3","A GKE team runs several HTTP backends and wants a single L7 entry point that rou"
"gcp-ace-041","0","","","1.13","","","","","","23","","3","Which GCP service is the fully managed, globally scalable publish-subscribe mess"
"gcp-ace-048","0","","","1.13","","","","","","28","","4","After deploying a new version of your App Engine service, you want to verify it "
"gcp-ace-035","0","","","1.08","","","","","","21","","3","You need to alert the billing admin when project spending reaches 80% of the mon"
"gcp-ace-010","0","","","1.07","","","","","","44","","3","A subnet hosts VMs with no public IPs that must reach the public internet for OS"
"gcp-ace-030","0","","","1.07","","","","","","24","","4","You want to run complex SQL queries with joins and aggregations against structur"
"gcp-ace-036","0","","","1.07","","","","","","28","","4","A microservices application on GKE needs service-to-service mTLS encryption and "
"gcp-ace-044","0","","","1.07","","","","","","27","","5","You want to containerize a Node.js application and deploy it to Cloud Run from a"
"gcp-ace-057","0","","","1.07","","","","","","20","","4","A Cloud Function is returning 'permission denied' when writing to Cloud Firestor"
"gcp-ace-016","0","","","1.05","","","","","","24","","4","You need to run a Bash script every day at 02:00 UTC on GCP with no persistent V"
"gcp-ace-045","0","","","1.05","","","","","","20","","4","A Kubernetes Deployment has 3 replicas. You apply a new container image. By defa"
"gcp-ace-027","0","","","1.04","","","","","","30","","3","You need to deploy an application on App Engine that receives bursty traffic and"
"gcp-ace-060","0","","","1.04","","","","","","22","","4","Which command correctly sets the default project and the default Compute Engine "
"gcp-ace-004","0","","","1.03","","","","","","25","","3","Which Cloud Storage class is the most cost-effective for data that is accessed r"
"gcp-ace-011","0","","","1.01","","","","","","28","","5","You need to deploy a containerized application that requires persistent disk sto"
"gcp-ace-021","0","","","1.01","","","","","","32","","4","You deployed a Cloud Run service and need to split traffic so that 90% goes to r"
"gcp-ace-052","0","","","1.01","","","","","","23","","4","A production GKE cluster must remain available if any single GCP zone fails. Whi"
"gcp-ace-037","0","","","1","","","","","","24","","4","You need to give a VM in Project A access to a Cloud Storage bucket in Project B"
"gcp-ace-040","0","","","1","","","","","","26","","4","You need to deploy infrastructure across multiple GCP projects using a repeatabl"
"gcp-ace-003","0","","","0.99","","","","","","27","","4","You are creating a Compute Engine VM that must call BigQuery and Cloud Storage A"
"gcp-ace-020","0","","","0.99","","","","","","43","","3","An admin wants to grant an IAM role to every member of their Google Workspace or"
"gcp-ace-013","0","","","0.97","","","","","","28","","4","A team operates multiple environments (dev, staging, prod) for the same applicat"
"gcp-ace-033","0","","","0.97","","","","","","22","","3","A Cloud Storage bucket should automatically delete every object older than 30 da"
"gcp-ace-043","0","","","0.97","","","","","","23","","4","You must encrypt a Cloud SQL database with an encryption key that your team crea"
"gcp-ace-001","0","","","0.95","","","","","","29","","4","You need to deploy a stateless web application that automatically scales from ze"
"gcp-ace-002","0","","","0.95","","","","","","30","","4","A developer needs to grant a service account the minimum permissions to read obj"
"gcp-ace-012","0","","","0.95","","","","","","20","","3","Which load balancer should you choose to route HTTP/HTTPS traffic globally to ba"
"gcp-ace-026","0","","","0.95","","","","","","31","","4","Which Compute Engine pricing model automatically reduces the cost of standard VM"
"gcp-ace-055","0","","","0.95","","","","","","23","","4","Your team uses Terraform to manage GCP resources. Where should you store the Ter"
"gcp-ace-042","0","","","0.51","","","","","","38","","3","A GCP customer with many projects across departments wants an intermediate node "
"gcp-ace-049","0","","","0.51","","","","","","29","","3","A pipeline publishes events to Cloud Pub/Sub. Engineers need the upper bound on "
