id,hits,lengthTell,shortTell,lengthRatio,keywordTell,keywordWord,keywordAll,selfDefeat,recallOnly,stemWords,underTagged,tagCount,stemPreview
"ckad-054","0","","","0.99","","","","","","33","","5","A developer has a container that writes logs to `/var/log/app.log` instead of st"
"ckad-006","0","","","0.98","","","","","","31","","4","A developer wants a privileged monitoring agent Pod to run on every node in the "
"ckad-018","0","","","0.98","","","","","","32","","4","A developer creates a Kubernetes Secret to store a database password. Running `k"
"ckad-039","0","","","0.98","","","","","","18","","5","A developer runs `kubectl rollout status deployment/web` and the command hangs w"
"ckad-001","0","","","0.96","","","","","","37","","4","A Pod contains a main application container and a second container that ships lo"
"ckad-020","0","","","0.96","","","","","","27","","5","A Pod needs to call the Kubernetes API server to list other Pods in the same nam"
"ckad-060","0","","","0.96","","","","","","31","","4","A developer needs to copy a file from a running Pod to their local machine. The "
"ckad-011","0","","","0.95","","","","","","35","","4","A Pod's liveness probe keeps failing, causing the container to restart repeatedl"
"ckad-035","0","","","0.95","","","","","","29","","4","A developer needs to ensure no single container in a namespace can request more "
"ckad-044","0","","","0.94","","","","","","25","","4","A developer needs to look up the API version and required fields for a `CronJob`"
"ckad-005","0","","","0.93","","","","","","26","","4","A developer needs to run a database cleanup script every night at 2:30 AM. Which"
"ckad-045","0","","","0.93","","","","","","21","","4","A developer wants to update a Deployment's container image from `nginx:1.24` to "
"ckad-009","0","","","0.89","","","","","","27","","4","A developer wants to deploy an application using a Helm chart from the `bitnami`"
"ckad-013","0","","","0.89","","","","","","29","","4","A developer needs to retrieve the logs from a crashed container (the previous in"
"ckad-032","0","","","0.89","","","","","","25","","5","A developer uses `kubectl port-forward` to access a service running inside a Kub"
"ckad-031","0","","","0.87","","","","","","29","","5","A developer wants to run a temporary Pod with an nginx image, get an interactive"
"ckad-034","0","","","0.86","","","","","","30","","4","A developer defines a Pod with `readinessProbe.httpGet.path: /health`. The appli"
"ckad-038","0","","","0.75","","","","","","29","","4","A developer needs to schedule a Pod only on nodes with an SSD disk. The nodes ar"
"ckad-multi-1","0","","","0","","","","","","21","","3","Which TWO Kubernetes objects can be referenced as data sources by a Pod's `volum"
