id,hits,lengthTell,shortTell,lengthRatio,keywordTell,keywordWord,keywordAll,selfDefeat,recallOnly,stemWords,underTagged,tagCount,stemPreview
"dva-058","1","","","1","Y","user","user","","","41","","6","A developer uses Cognito User Pools for authentication. After a user signs in, t"
"dva-002","1","","","0.99","Y","celebrity","celebrity","","","39","","5","A company stores user session data in DynamoDB. The table has a partition key of"
"dva-021","1","","","0.99","Y","user","user","","","33","","5","A developer implements a Cognito-protected REST API in API Gateway. The JWT from"
"dva-036","1","","","0.98","Y","indexed","indexed|x-ray|console","","","41","","6","A developer uses AWS X-Ray to trace requests through an application. The team wa"
"dva-022","1","","","0.97","Y","database","database|connections","","","31","","5","A Lambda function occasionally receives a burst of 500 concurrent requests. The "
"dva-024","1","","","0.97","Y","securestring","securestring","","","39","","6","A developer needs to read configuration data from SSM Parameter Store inside a L"
"dva-043","1","","","0.97","Y","partition","partition|tenantid","","","40","","6","A developer needs to retrieve the 10 most recently created items from a DynamoDB"
"dva-037","1","","","0.95","Y","manual","manual|approval","","","30","","5","A developer builds a CodePipeline that deploys to three stages: Dev, Staging, an"
"dva-001","1","","","0.91","Y","timeout","timeout","","","38","","4","A developer is building a Lambda function that processes S3 events. The function"
"dva-029","0","","","1.04","","","","","","40","","6","A developer needs to store a plaintext configuration value that other team membe"
"dva-053","0","","","1.04","","","","","","30","","5","An Elastic Beanstalk application uses an RDS database. The developer wants to en"
"dva-013","0","","","1.03","","","","","","41","","5","An application uses Kinesis Data Streams to ingest sensor data. A Lambda functio"
"dva-016","0","","","1.02","","","","","","44","","5","A developer is building a mobile app that lets users upload photos to S3 and rea"
"dva-028","0","","","1.02","","","","","","34","","5","A developer is building a web application that needs to support thousands of con"
"dva-048","0","","","1.02","","","","","","29","","6","A developer wants to trace Lambda function calls and all downstream AWS SDK call"
"dva-060","0","","","1.02","","","","","","33","","6","A developer uses CodeArtifact to host private npm packages. A CodeBuild project "
"dva-011","0","","","1.01","","","","","","44","","6","A developer needs a Lambda function to access resources inside a private VPC (RD"
"dva-039","0","","","1.01","","","","","","34","","5","A developer uses DynamoDB and needs to update an item only if it currently exist"
"dva-040","0","","","1.01","","","","","","38","","6","A developer needs to trigger a Lambda function when a new object is uploaded to "
"dva-055","0","","","1.01","","","","","","28","","6","A developer needs to implement a feature flag system. Feature flags should take "
"dva-019","0","","","1","","","","","","28","","4","A developer needs to pass configuration values (database name, feature flags) to"
"dva-059","0","","","1","","","","","","27","","5","A developer creates a CloudFormation stack with a DeletionPolicy of `Retain` on "
"dva-010","0","","","0.99","","","","","","36","","5","A company processes financial transactions using Lambda and SQS. Occasionally La"
"dva-032","0","","","0.99","","","","","","39","","5","A development team uses Elastic Beanstalk to deploy a Node.js application. Durin"
"dva-035","0","","","0.99","","","","","","28","","4","A developer deploys a CloudFormation stack but the stack creation fails. CloudFo"
"dva-054","0","","","0.99","","","","","","29","","5","A developer receives a `TooManyRequestsException` from the DynamoDB API. CloudWa"
"dva-004","0","","","0.98","","","","","","37","","5","An application uses Amazon SQS as a buffer between a producer service and Lambda"
"dva-008","0","","","0.98","","","","","","35","","5","An application publishes events to Amazon SNS. Multiple downstream services (SQS"
"dva-023","0","","","0.98","","","","","","46","","6","A developer uses AWS CodeDeploy to deploy a Lambda function. The team wants to g"
"dva-034","0","","","0.98","","","","","","38","","5","A developer is implementing an API Gateway Lambda authorizer (custom authorizer)"
"dva-006","0","","","0.97","","","","","","33","","6","A Lambda function needs to connect to an RDS database. The connection string and"
"dva-026","0","","","0.97","","","","","","38","","6","A developer wants to run integration tests against real AWS services in a CI/CD "
"dva-045","0","","","0.97","","","","","","28","","5","A developer needs to run a database migration script exactly once before a CodeD"
"dva-049","0","","","0.97","","","","","","36","","5","A developer uses Elastic Beanstalk and needs to install a custom package (e.g., "
"dva-047","0","","","0.96","","","","","","41","","5","A developer creates a CloudFormation template that includes a custom resource ba"
"dva-027","0","","","0.95","","","","","","26","","5","An AWS Lambda function is invoked asynchronously (e.g., from S3 or SNS). The fun"
"dva-multi-1","0","","","0","","","","","","41","","3","A developer is wiring AWS Lambda into an event-driven system. Two integration pa"
