id,hits,lengthTell,shortTell,lengthRatio,keywordTell,keywordWord,keywordAll,selfDefeat,recallOnly,stemWords,underTagged,tagCount,stemPreview
"cka-037","0","","","1.08","","","","","","32","","3","A StorageClass `gold` is defined with `reclaimPolicy: Retain`. A workload's Pers"
"cka-011","0","","","1.07","","","","","","19","","4","When bootstrapping a cluster with kubeadm, which flag specifies the pod network "
"cka-042","0","","","1.07","","","","","","22","","5","After a kubelet restart, a previously Running pod is now in `Unknown` state for "
"cka-052","0","","","1.06","","","","","","25","","5","After applying a new NetworkPolicy, pods in namespace `app` can no longer reach "
"cka-054","0","","","1.05","","","","","","33","","5","A node is running many pods and you want to identify which pod is consuming the "
"cka-027","0","","","1.04","","","","","","26","","4","You create an Ingress resource but HTTP requests to the defined host return 404."
"cka-021","0","","","1.03","","","","","","24","","4","A StatefulSet `db` has 3 replicas. `db-2` is stuck in Pending while `db-0` and `"
"cka-047","0","","","1.03","","","","","","25","","4","The kube-scheduler pod is not running after a cluster upgrade. It is defined as "
"cka-004","0","","","1.02","","","","","","24","","4","After restoring an etcd snapshot to a new data directory /var/lib/etcd-restore, "
"cka-015","0","","","1.02","","","","","","21","","4","You need to view the current kubeadm cluster configuration stored inside the clu"
"cka-034","0","","","1.02","","","","","","27","","4","A PersistentVolumeClaim is stuck in `Pending`. `kubectl describe pvc my-pvc` sho"
"cka-041","0","","","1.02","","","","","","23","","4","A node shows status `NotReady`. You SSH in and run `systemctl status kubelet`; i"
"cka-039","0","","","1.01","","","","","","23","","4","A pod's container is in CrashLoopBackOff. `kubectl logs` shows `Permission denie"
"cka-032","0","","","0.97","","","","","","23","","4","You need a Service that maps `legacy.internal` inside the cluster to an external"
"cka-026","0","","","0.95","","","","","","38","","5","A NodePort Service is created for a web application. A developer cannot reach th"
"cka-018","0","","","0.94","","","","","","26","","4","A Job must run exactly 6 pod completions with no more than 2 pods running at the"
"cka-022","0","","","0.9","","","","","","29","","4","A CronJob is configured with `schedule: ""*/5 * * * *""` but jobs are piling up be"
"cka-010","0","","","0.86","","","","","","30","","4","You have multiple clusters defined in your kubeconfig. You need to run a few com"
"cka-030","0","","","0.56","","","","","","19","","4","You need to expose a Service externally using a cloud provider's load balancer. "
"cka-multi-1","0","","","0","","","","","","23","","3","A pod stays in `Pending` status. Which TWO `kubectl` commands give you the most "
