id,hits,lengthTell,shortTell,lengthRatio,keywordTell,keywordWord,keywordAll,selfDefeat,recallOnly,stemWords,underTagged,tagCount,stemPreview
"tf-018","2","Y","","1.22","Y","lifecycle","lifecycle|meta-argument","","","43","","3","A `resource ""aws_db_instance""` block declares `lifecycle { prevent_destroy = tru"
"tf-116","2","Y","","1.22","Y","operations","operations","","","42","","3","Terraform's SET operations: `setintersection(a,b,c)` returns elements common to "
"tf-114","2","Y","","1.21","Y","equal-length","equal-length|lists","","","18","","3","Two equal-length lists `[""env"",""team""]` (keys) and `[""prod"",""web""]` (values) mus"
"tf-151","2","Y","","1.21","Y","ones","ones","","","33","","4","A Terraform configuration creates an S3 bucket using `count = 3`. After applying"
"tf-047","2","Y","","1.18","Y","templatefile","templatefile|path|vars","","","49","","3","A Terraform configuration needs to render a TEMPLATE FILE (`config.yaml.tmpl`) w"
"tf-095","2","Y","","1.17","Y","resort","resort","","","47","","3","A Terraform configuration uses `provisioner ""local-exec"" { command = ""…"" }` insi"
"tf-140","2","Y","","1.15","Y","focused","focused","","","32","","3","A platform team builds infrastructure from focused modules — `vpc`, `eks`, `rds`"
"tf-008","2","","Y","0.81","Y","data","data","","","48","","2","A Terraform configuration needs to REFERENCE an existing AWS VPC (created outsid"
"tf-082","2","","Y","0.75","Y","lists","lists","","","18","","3","Two lists `[""a"",""b""]` and `[""c"",""d""]` must be combined into a single list `[""a"","
"tf-149","2","","Y","0.54","Y","opentofu","opentofu","","","44","","3","After HashiCorp moved Terraform from MPL to the BSL (Business Source License) in"
"tf-022","1","Y","","2.23","","","","","","51","","3","Two engineers `terraform apply` simultaneously against the SAME remote state. Wi"
"tf-084","1","Y","","1.86","","","","","","39","","3","A configuration has `var.tags = { env = ""prod"", team = ""web"" }`. To safely acces"
"tf-111","1","Y","","1.83","","","","","","56","","3","Inside a MODULE, a resource `aws_instance.web` was renamed to `aws_instance.app`"
"tf-124","1","Y","","1.83","","","","","","44","","3","A configuration needs UNIQUE random suffixes for resource names (avoid name coll"
"tf-048","1","Y","","1.79","","","","","","59","","3","Two path expressions in Terraform: `path.module` = the filesystem path of the MO"
"tf-137","1","Y","","1.71","","","","","","57","","3","A module needs to manage AWS resources in TWO regions. Without intervention only"
"tf-089","1","Y","","1.68","","","","","","34","","3","An expression `element([""a"",""b"",""c""], 5)` returns... `""c""`. Surprising? `element"
"tf-063","1","Y","","1.67","","","","","","40","","3","A Terraform variable type set to `any` accepts a value of ANY type. Terraform in"
"tf-011","1","Y","","1.62","","","","","","35","","3","Terraform configurations are written in a DECLARATIVE, JSON-compatible-but-human"
"tf-051","1","Y","","1.59","","","","","","46","","3","A Terraform configuration needs to deploy AWS resources in TWO regions (us-east-"
"tf-143","1","Y","","1.59","","","","","","51","","3","Terraform 0.13+ requires every NON-DEFAULT provider to be declared in `terraform"
"tf-056","1","Y","","1.58","","","","","","49","","3","A team refactors: `aws_instance.web` moves under `module.web_tier`. They want to"
"tf-100","1","Y","","1.55","","","","","","40","","3","A configuration receives `port` as a STRING from a tfvars file (`port = ""8080""`)"
"tf-073","1","Y","","1.54","","","","","","48","","3","A `for_each` resource needs a SET of unique strings as input. The variable comes"
"tf-138","1","Y","","1.52","","","","","","37","","3","An engineer wants to test an HCL expression interactively WITHOUT running plan /"
"tf-076","1","Y","","1.51","","","","","","58","","3","An ENTERPRISE in a RESTRICTED NETWORK (no internet from infra runners) needs Ter"
"tf-069","1","Y","","1.5","","","","","","54","","3","An AWS EC2 instance needs to be RECREATED whenever an associated KMS key's ID ch"
"tf-052","1","Y","","1.49","","","","","","37","","3","A configuration has `var.users` = list of objects. It needs ONLY the admin names"
"tf-117","1","Y","","1.49","","","","","","51","","3","A `name = null` argument on a resource tells Terraform 'use the provider's defau"
"tf-071","1","Y","","1.45","","","","","","48","","3","A single Terraform configuration manages `dev`, `staging`, `prod` via workspaces"
"tf-013","1","Y","","1.39","","","","","","39","","3","Terraform automatically writes the PREVIOUS state to a sibling file before each "
"tf-010","1","","","1.36","Y","modules","modules","","","49","","2","A Terraform configuration references `source = ""hashicorp/aws""` for the AWS prov"
"tf-110","1","Y","","1.31","","","","","","52","","3","A `data ""aws_subnet"" ""x""` query may return ambiguous results. Terraform 1.3+ all"
"tf-009","1","","","1.3","Y","managed","managed|current","","","51","","3","`terraform destroy` deletes EVERY resource managed by the current configuration."
"tf-108","1","Y","","1.28","","","","","","64","","3","A reusable module declares it ACCEPTS multiple provider configurations of the sa"
"tf-096","1","Y","","1.25","","","","","","46","","3","Two unrelated concepts share the word 'workspace': (A) `terraform.workspace` — a"
"tf-015","1","","","1.23","Y","store","store","","","53","","3","A platform team has 5 engineers all running `terraform apply` against the same c"
"tf-125","1","Y","","1.22","","","","","","31","","3","A managed DB takes ~5 minutes to become usable after it reports 'created', and a"
"tf-042","1","","","1.2","Y","output","output","","","47","","3","A pipeline must capture the VPC ID produced by Terraform and pass it to a downst"
"tf-122","1","","","1.2","Y","address","address","","","38","","3","Modern Terraform's replacement for `terraform taint`: `terraform apply -replace="
"tf-123","1","","","1.19","Y","creates","creates|real","","","32","","3","You need a resource that runs the standard lifecycle and acts as a hook for prov"
"tf-131","1","","","1.14","Y","subdirectories","subdirectories","","","27","","3","A monorepo has `.tf` files in many subdirectories. The team wants to canonically"
"tf-030","1","","","1.13","Y","moved","moved","","","53","","3","A team refactors their Terraform code: moving an `aws_instance.web` resource int"
"tf-121","1","","","1.11","Y","next","next","","","23","","3","Before it was deprecated, `terraform taint` mutated state to do what on the next"
"tf-144","1","","","1.11","Y","changes","changes|out-of-band","","","34","","3","A colleague adds a tag to an EC2 instance out-of-band, and `terraform plan` now "
"tf-134","1","","","1.1","Y","named","named","","","51","","3","Two related Terraform concepts: (A) Terraform CLI workspace — a named instance o"
"tf-062","1","","","1.09","Y","structured","structured|named|attributes","","","28","","3","A Terraform input variable must hold structured data with named attributes, each"
"tf-058","1","","","1.08","Y","show","show","","","51","","3","An admin wants to inspect the contents of a state file or a saved plan in a huma"
"tf-077","1","","","1.06","Y","include","include","","","44","","3","HCL EXPRESSIONS include: literal values (strings, numbers, booleans, lists, maps"
"tf-081","1","","","1.04","Y","collapses","collapses|nested","","","23","","3","A `for` expression produces a nested list like `[[""a"",""b""], [""c"",""d""]]`, but the"
"tf-136","1","","","1.04","Y","vcs-driven","vcs-driven|merges","","","54","","3","Terraform Cloud supports a VCS-driven workflow. A TFC workspace is connected to "
"tf-094","1","","","1.02","Y","running","running","","","21","","3","You want Terraform to STOP tracking a resource while leaving the real infrastruc"
"tf-039","1","","","1","Y","graph","graph","","","47","","3","A complex configuration has hundreds of resources with implicit + explicit depen"
"tf-118","1","","","1","Y","policies","policies","","","33","","3","A security team wants to scan Terraform code for misconfigurations — public S3 b"
"tf-040","1","","","0.96","Y","message","message","","","26","","3","A variable `environment` must accept only `dev`, `staging`, or `prod`, rejecting"
"tf-043","1","","","0.96","Y","required","required","","","53","","3","A `terraform { required_version = "">= 1.5"" }` block specifies the MINIMUM (and o"
"tf-025","1","","","0.9","Y","show","show","","","28","","3","You need to list tracked resources, show one's attributes, rename an address, an"
"tf-055","1","","","0.88","Y","inputs","inputs","","","48","","3","Best practices for Terraform module inputs / outputs: (a) TYPE every variable, ("
"tf-036","1","","","0.87","Y","dynamic","dynamic","","","42","","3","A `resource ""aws_security_group""` needs MULTIPLE `ingress` blocks (one per port)"
"tf-113","1","","","0.87","Y","git","git","","","38","","3","A team consumes a MODULE published in a private git repository. The `source` arg"
"tf-107","1","","Y","0.83","","","","","","24","","3","Two Terraform workspaces use the SAME `.tf` files, yet resources created in work"
"tf-031","1","","Y","0.81","","","","","","42","","3","A team's Terraform files have INCONSISTENT formatting (mixed indentation, misali"
"tf-120","1","","","0.75","Y","standard","standard|layout","","","49","","3","A Terraform module's STANDARD file layout: `main.tf` (resources + data sources),"
"tf-049","1","","Y","0.71","","","","","","52","","3","A platform team using Terraform Cloud wants to ENFORCE governance: 'no public S3"
"tf-109","1","","Y","0.66","","","","","","39","","3","A CI pipeline must tell whether `terraform plan` found changes (to skip apply) o"
"tf-080","1","","Y","0.64","","","","","","28","","3","A `10.0.0.0/16` VPC must be split into four `/18` subnets, computing each child "
"tf-102","1","","","0.63","","","","Y","","43","","3","A `templatefile` rendering a YAML document needs each line of a MULTI-LINE INPUT"
"tf-001","1","","Y","0.61","","","","","","50","","3","A platform team wants to define their AWS + Azure infrastructure DECLARATIVELY i"
"tf-045","1","","Y","0.6","","","","","","46","","3","Two ways to define named values in Terraform configurations. (A) VARIABLES — INP"
"tf-028","1","","Y","0.51","","","","","","51","","2","Two ways Terraform learns dependencies between resources. (A) IMPLICIT — when on"
"tf-007","1","","Y","0.47","","","","","","62","","2","A team has 5 VPCs with identical 'web-tier + app-tier + DB-tier' patterns. Copyi"
"tf-004","1","","Y","0.4","","","","","","52","","3","A team wants to PREVIEW Terraform changes before applying them. The command buil"
"tf-070","1","","Y","0.35","","","","","","23","","3","Inside a variable validation you want to test whether `var.config.deeply.nested."
"tf-053","1","","Y","0.23","","","","","","32","","3","A data-source query may return 0 or 1 results, and accessing it directly errors "
"tf-097","0","","","1.46","","","","","","44","","3","Two state-related files / commands. `terraform.tfstate.backup` — LOCAL file auto"
"tf-035","0","","","1.43","","","","","","31","","3","An engineer wants to TEST an HCL expression interactively: `length(var.subnets)`"
"tf-155","0","","","1.13","","","","","","27","","4","Your team wants to move a Terraform resource from one module path to another wit"
"tf-006","0","","","1.11","","","","","","24","","2","A reusable module separates WHERE input variables are declared (type, default, v"
"tf-014","0","","","1.09","","","","","","33","","3","An S3 bucket was created manually in the AWS console. The team wants Terraform t"
"tf-037","0","","","1.08","","","","","","29","","3","Two block types both declare a type and name (e.g. `aws_vpc`), but one manages t"
"tf-092","0","","","1.08","","","","","","30","","3","A CI variable arrives as a CSV string `""10.0.1.0/24,10.0.2.0/24""`, but the confi"
"tf-142","0","","","1.08","","","","","","29","","3","A Terraform configuration needs the `id` and `cidr_block` of an AWS VPC that was"
"tf-158","0","","","1.08","","","","","","19","","4","In Terraform 0.15+, `terraform taint` was deprecated. What is the recommended re"
"tf-012","0","","","1.06","","","","","","29","","3","Resources created with `count = 3` renumber and destroy/recreate the others when"
"tf-017","0","","","1.05","","","","","","28","","2","A configuration creates a VPC, and a separate config (deploying ECS) needs that "
"tf-148","0","","","1.04","","","","","","42","","3","A Terraform configuration needs to (a) send a structured tag map to AWS Lambda a"
"tf-115","0","","","1.03","","","","","","27","","3","A new Terraform language construct is provisional and may change or be removed i"
"tf-083","0","","","1","","","","","","30","","3","A configuration uses the `aws` provider plus a custom third-party provider. Wher"
"tf-160","0","","","0.99","","","","","","23","","4","You use `for_each = toset([""us-east-1"", ""us-west-2""])` to create resources in tw"
"tf-159","0","","","0.98","","","","","","20","","4","Your Terraform Cloud workspace uses a remote backend. You run `terraform plan` l"
"tf-104","0","","","0.97","","","","","","23","","3","You need to extract ALL numeric matches from `""foo123bar456""` as `[""123"",""456""]`"
"tf-019","0","","","0.91","","","","","","52","","3","A corrupted EC2 instance managed by Terraform must be recreated on the next appl"
"tf-129","0","","","0.91","","","","","","29","","3","You want post-apply assertions about live infrastructure (e.g. `data.http.lb_hea"
"tf-152","0","","","0.88","","","","","","28","","4","You have an existing EC2 instance (`i-0abcd1234`) that was created manually and "
"tf-153","0","","","0.82","","","","","","25","","4","You want to prevent a production database from being accidentally destroyed via "
"tf-156","0","","","0.81","","","","","","30","","4","You need to create a dynamic number of security group rules from a list of CIDR "
"tf-099","0","","","0.71","","","","","","28","","3","Terraform variable types include: PRIMITIVE (`string`, `number`, `bool`); COLLEC"
"tf-154","0","","","0.71","","","","","","33","","4","A Terraform module in your configuration needs to use the same AWS provider as t"
"tf-054","0","","","0.69","","","","","","53","","3","A team wants to commit a `terraform { backend ""s3"" { ... } }` block to VCS, but "
"tf-074","0","","","0.69","","","","","","53","","3","A team uses Terraform Cloud as their `remote` backend. From a developer laptop t"
"tf-023","0","","","0.68","","","","","","54","","3","Terraform automatically infers dependencies from attribute references — `aws_sec"
"tf-127","0","","","0.65","","","","","","44","","3","A `variable` block needs to reject any value the caller passes that isn't an SSH"
"tf-002","0","","","0.16","","","","","","48","","3","A Terraform configuration manages AWS + Azure + Cloudflare + Datadog + PagerDuty"
"tf-multi-1","0","","","0","","","","","","32","","3","You inherit a Terraform project that stores state in a local file. Which TWO of "
