id,hits,lengthTell,shortTell,lengthRatio,keywordTell,keywordWord,keywordAll,selfDefeat,recallOnly,stemWords,underTagged,tagCount,stemPreview
"csa-009","1","","Y","0.41","","","","","","29","","4","An organization uses both legacy Workflows and the modern Flow Designer for proc"
"csa-027","1","","Y","0.41","","","","","","35","","5","The IT Director needs a ServiceNow homepage that shows a real-time count of open"
"csa-058","1","","Y","0.39","","","","","","31","","5","A company uses ServiceNow's Configuration Management Database (CMDB) as its Syst"
"csa-026","1","","Y","0.36","","","","","","42","","5","An administrator wants to import a large batch of configuration items (servers) "
"csa-031","1","","Y","0.36","","","","","","44","","5","A recurring incident reveals that a known web server configuration causes period"
"csa-025","1","","Y","0.3","","","","","","38","","4","A ServiceNow Report needs to show the top 10 incident categories by volume for t"
"csa-040","1","","Y","0.27","","","","","","35","","5","After a major incident affecting 500+ users, the problem management team wants t"
"csa-047","1","","Y","0.27","","","","","","38","","5","A manager needs to be notified by email when any Incident they are the 'Manager "
"csa-057","1","","Y","0.27","","","","","","34","","5","A ServiceNow project is about to go live. The UAT team discovers that 3 of the 5"
"csa-020","1","","Y","0.15","","","","","","29","","5","A user calls the help desk reporting they cannot access their email. The help de"
"csa-006","0","","","1.15","","","","","","32","","5","A ServiceNow administrator needs to give the help desk team permission to read a"
"csa-052","0","","","1.13","","","","","","34","","5","A ServiceNow instance has slow response times. A developer suspects a Business R"
"csa-001","0","","","1.12","","","","","","21","","3","A company wants to use ServiceNow to automate IT service management across its e"
"csa-013","0","","","1.12","","","","","","33","","5","An administrator needs to restrict which incidents appear in a specific list vie"
"csa-036","0","","","1.12","","","","","","40","","5","An administrator is configuring Change Management for a company with a Change Ad"
"csa-003","0","","","1.1","","","","","","20","","4","A ServiceNow administrator needs to quickly navigate to the 'Incident' module in"
"csa-021","0","","","1.1","","","","","","34","","5","A ServiceNow Client Script needs to retrieve data from the server (e.g., look up"
"csa-011","0","","","1.09","","","","","","35","","4","An administrator needs to send an automated email to the incident caller when th"
"csa-030","0","","","1.09","","","","","","24","","4","A ServiceNow administrator is implementing an Incident Management process. Accor"
"csa-049","0","","","1.09","","","","","","43","","5","A ServiceNow admin needs to report on SLA compliance — specifically the percenta"
"csa-008","0","","","1.06","","","","","","33","","4","A service portal form has a 'Category' field that should make the 'Subcategory' "
"csa-004","0","","","1","","","","","","37","","4","A developer queries the ServiceNow incident table and needs to reference the ass"
"csa-055","0","","","0.93","","","","","","30","","5","An administrator clones the Production ServiceNow instance to the Development in"
"csa-002","0","","","0.92","","","","","","25","","3","An administrator needs to test a new ServiceNow configuration before applying it"
"csa-029","0","","","0.91","","","","","","33","","5","A development team is building a custom application on ServiceNow. The platform "
"csa-050","0","","","0.9","","","","","","32","","5","A company is going live with ServiceNow ITSM for the first time. The project tea"
"csa-010","0","","","0.87","","","","","","37","","4","A help desk manager wants to ensure the team responds to P1 incidents within 1 h"
"csa-012","0","","","0.85","","","","","","31","","5","A SysAdmin is configuring ServiceNow Discovery to automatically find and populat"
"csa-019","0","","","0.85","","","","","","34","","4","A company wants employees to request access to enterprise applications through a"
"csa-014","0","","","0.83","","","","","","34","","5","A ServiceNow Scheduled Job needs to run a GlideRecord query to close all inciden"
"csa-016","0","","","0.72","","","","","","46","","5","An employee reports that a button on the Incident form is not visible to them, b"
"csa-059","0","","","0.63","","","","","","38","","5","A ServiceNow script needs to log a debug message that appears in the System Log "
"snow-multi-1","0","","","0","","","","","","28","","3","In ServiceNow's out-of-the-box ITIL implementation, certain default roles can RE"
